post_id,post_headline,post_summary,post_url,comment_id,comment_ref_id,comment_timestamp,comment_username,comment_replied_to,comment_message
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,5,1,1453065900.0,b'flanaganm',b'flanaganm',b'No problem! I actually blogged about child led learning on my blog: https://milkidseducationconsulting.wordpress.com/2015/12/09/student-teachers-child-led-learning-and-teaching/I would love to get your feedback as well!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,6,1,1453066020.0,b'Vicky Loras',b'flanaganm',b' Super! I\xe2\x80\x99ll go and check it out. '
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,7,1,1453068180.0,b'flanaganm',b'flanaganm',b'Thanks so much!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,8,0,1452931980.0,b'Vicky Loras',b'',"b'Thank you so much for your comment and giving some of your context! That is also an interesting idea. Do you intervene in this process and if yes, how do you do it? '"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,9,8,1452959340.0,b'flanaganm',b'Vicky Loras',"b'I do, kind of. As the kids are meeting in groups, I\xe2\x80\x99ll walk around and observe or redirect as needed. Before they get started, every group has a clear outline of their particular responsibilities and the expectations for the final product. During presentation, I\xe2\x80\x99ll ask leading questions to emphasize something important.'"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,10,8,1453018560.0,b'Vicky Loras',b'Vicky Loras',b'Sounds awesome! Thank you so much for taking the time to give us an insight into your classroom! '
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,11,8,1453065900.0,b'flanaganm',b'Vicky Loras',b'No problem! I actually blogged about child led learning on my blog: https://milkidseducationconsulting.wordpress.com/2015/12/09/student-teachers-child-led-learning-and-teaching/I would love to get your feedback as well!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,12,8,1453066020.0,b'Vicky Loras',b'Vicky Loras',b' Super! I\xe2\x80\x99ll go and check it out. '
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,13,8,1453068180.0,b'flanaganm',b'Vicky Loras',b'Thanks so much!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,14,0,1452959340.0,b'flanaganm',b'',"b'I do, kind of. As the kids are meeting in groups, I\xe2\x80\x99ll walk around and observe or redirect as needed. Before they get started, every group has a clear outline of their particular responsibilities and the expectations for the final product. During presentation, I\xe2\x80\x99ll ask leading questions to emphasize something important.'"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,15,0,1453018560.0,b'Vicky Loras',b'',b'Sounds awesome! Thank you so much for taking the time to give us an insight into your classroom! '
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,16,0,1453065900.0,b'flanaganm',b'',b'No problem! I actually blogged about child led learning on my blog: https://milkidseducationconsulting.wordpress.com/2015/12/09/student-teachers-child-led-learning-and-teaching/I would love to get your feedback as well!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,17,0,1453066020.0,b'Vicky Loras',b'',b' Super! I\xe2\x80\x99ll go and check it out. '
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,18,0,1453068180.0,b'flanaganm',b'',b'Thanks so much!'
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,19,0,1453716120.0,b'adunsiger',b'',"b'Thanks for sharing some specific ideas, Vicky! I haven\xe2\x80\x99t used Rory\xe2\x80\x99s Story Cubes in a while, but they are great for storytelling, and actually may be beneficial to use in class. Thank you for reminding me of an app that I haven\xe2\x80\x99t explored in a while \xe2\x80\xa6 it may be worth doing so again!Aviva'"
11,b'All the best for\xc2\xa02016!',"b'  This time of year has come again \xe2\x80\x93 so soon! 2015 has been a great year for my family and myself and I hope for you too. Apart from us all being healthy and happy and our work doing very well, we have had an addition to the family \xe2\x80\x93 my younger sister Christine had a wonderful baby boy in September! Welcome James \xe2\x80\x93 along with Maggie and Nicholas too, my eldest sister Eugenia\xe2\x80\x98s children : ) My blog sent me the Year in Review as it always does \xe2\x80\x93 but I cannot get it to post like previous years, so here it is, along with a HUGE THANK YOU for reading, commenting, supporting and making me think and learn! I wish all of you the very best for 2016 \xe2\x80\x93 health, happiness and anything else you wish for. May it be an amazing year!'",https://vickyloras.wordpress.com/2015/12/30/all-the-best-for-2016/,1,0,1451660520.0,b'Georgios Panagiotakopoulos',b'',b'Happy new year Vicky \xf0\x9f\x99\x82Did you close your FB account?'
11,b'All the best for\xc2\xa02016!',"b'  This time of year has come again \xe2\x80\x93 so soon! 2015 has been a great year for my family and myself and I hope for you too. Apart from us all being healthy and happy and our work doing very well, we have had an addition to the family \xe2\x80\x93 my younger sister Christine had a wonderful baby boy in September! Welcome James \xe2\x80\x93 along with Maggie and Nicholas too, my eldest sister Eugenia\xe2\x80\x98s children : ) My blog sent me the Year in Review as it always does \xe2\x80\x93 but I cannot get it to post like previous years, so here it is, along with a HUGE THANK YOU for reading, commenting, supporting and making me think and learn! I wish all of you the very best for 2016 \xe2\x80\x93 health, happiness and anything else you wish for. May it be an amazing year!'",https://vickyloras.wordpress.com/2015/12/30/all-the-best-for-2016/,2,1,1451663460.0,b'Vicky Loras',b'Georgios Panagiotakopoulos',"b'Hi George! Thank you so much and Happy New Year to you too! I did close my FB account as it was getting too much : ) I did announce on LinkedIn and Twitter, but it maybe got lost in the many posts there are there. I wish you the very best!Vicky '"
11,b'All the best for\xc2\xa02016!',"b'  This time of year has come again \xe2\x80\x93 so soon! 2015 has been a great year for my family and myself and I hope for you too. Apart from us all being healthy and happy and our work doing very well, we have had an addition to the family \xe2\x80\x93 my younger sister Christine had a wonderful baby boy in September! Welcome James \xe2\x80\x93 along with Maggie and Nicholas too, my eldest sister Eugenia\xe2\x80\x98s children : ) My blog sent me the Year in Review as it always does \xe2\x80\x93 but I cannot get it to post like previous years, so here it is, along with a HUGE THANK YOU for reading, commenting, supporting and making me think and learn! I wish all of you the very best for 2016 \xe2\x80\x93 health, happiness and anything else you wish for. May it be an amazing year!'",https://vickyloras.wordpress.com/2015/12/30/all-the-best-for-2016/,3,1,1451671140.0,b'Georgios Panagiotakopoulos',b'Georgios Panagiotakopoulos',"b'Great, thank you. I lost my connection to you, but I will try to catch you on LinkedIn and twitter :-).'"
11,b'All the best for\xc2\xa02016!',"b'  This time of year has come again \xe2\x80\x93 so soon! 2015 has been a great year for my family and myself and I hope for you too. Apart from us all being healthy and happy and our work doing very well, we have had an addition to the family \xe2\x80\x93 my younger sister Christine had a wonderful baby boy in September! Welcome James \xe2\x80\x93 along with Maggie and Nicholas too, my eldest sister Eugenia\xe2\x80\x98s children : ) My blog sent me the Year in Review as it always does \xe2\x80\x93 but I cannot get it to post like previous years, so here it is, along with a HUGE THANK YOU for reading, commenting, supporting and making me think and learn! I wish all of you the very best for 2016 \xe2\x80\x93 health, happiness and anything else you wish for. May it be an amazing year!'",https://vickyloras.wordpress.com/2015/12/30/all-the-best-for-2016/,4,1,1451671200.0,b'Vicky Loras',b'Georgios Panagiotakopoulos',b'Super George! We won\xe2\x80\x99t lose contact for sure! '
